"","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","DEFAULT","u","train","test","validate","data.group"
"22427",22427,250000,2,2,1,33,-1,-1,-1,-1,-1,-1,484,0,242,28932,0,100000,0,242,28932,0,100000,0,0,0.688350430456921,0,1,0,2
"22428",22428,180000,2,2,1,34,0,-1,-1,-1,-1,-2,13954,5589,4312,2490,0,0,5589,4312,2490,0,0,150,0,0.658914231695235,0,1,0,2
"22429",22429,190000,2,2,2,35,0,0,0,0,0,0,66859,68204,70009,65845,67347,70096,3054,3529,3000,2600,4000,3000,0,0.364927472081035,1,0,0,1
"22430",22430,150000,2,1,2,35,-1,2,2,2,2,2,15349,12834,25740,20995,21353,14453,0,15600,0,758,0,2580,0,0.0556392495054752,1,0,0,1
"22431",22431,90000,2,2,1,35,0,0,0,2,2,2,37003,38082,41150,41677,42191,43371,2000,4000,1500,1500,2000,2000,0,0.97492705588229,0,0,1,3
"22432",22432,230000,2,1,2,39,-1,-1,-1,-1,-1,0,4612,2906,23777,78287,8986,11666,2906,23820,78287,35890,11000,10180,0,0.038710898719728,1,0,0,1
"22433",22433,120000,2,3,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681360222632065,0,1,0,2
"22434",22434,100000,2,3,1,36,2,0,0,2,0,0,99298,101972,115335,112016,112906,120101,5220,16608,0,4233,9200,21000,1,0.119136146968231,1,0,0,1
"22435",22435,60000,2,3,2,45,0,0,0,0,0,0,26350,23908,24215,17728,18087,17730,1413,1500,1173,532,597,469,0,0.129353278549388,1,0,0,1
"22436",22436,360000,2,1,2,38,0,0,0,2,0,0,254900,259974,268459,271691,277226,283210,9300,14200,9200,10000,10403,11900,0,0.659961816621944,0,1,0,2
"22437",22437,310000,2,2,1,38,0,0,0,0,0,0,302623,310142,308006,239008,245493,250797,12000,12000,8500,10000,9000,8500,0,0.00765458191744983,1,0,0,1
"22438",22438,280000,2,2,2,37,-1,-1,-1,-1,-1,-1,12693,13214,13466,12619,13985,12603,13214,13466,12619,13985,12603,16921,0,0.540282327914611,0,1,0,2
"22439",22439,30000,2,3,2,38,2,2,2,2,2,-1,11403,8151,8892,8563,-510,390,0,2500,0,0,1290,930,0,0.539827150525525,0,1,0,2
"22440",22440,260000,2,2,1,38,0,0,0,0,0,0,81745,83371,85128,86910,88637,90682,2984,3100,3200,3172,3473,6994,0,0.48834599670954,1,0,0,1
"22441",22441,180000,2,2,1,36,-1,-1,-1,-2,-2,-2,1252,23,-820,-1140,0,0,23,3,0,2000,0,150,0,0.786848668940365,0,0,1,3
"22442",22442,330000,2,2,2,36,0,0,0,0,0,0,257156,257576,256014,245244,239441,242025,10037,10109,10053,10014,9001,9001,0,0.700850037625059,0,1,0,2
"22443",22443,400000,2,3,1,46,-1,-1,2,0,0,-1,260,58257,42948,25962,15316,6813,60064,42,1202,9,6813,4682,1,0.756827468983829,0,0,1,3
"22444",22444,90000,2,2,1,36,0,0,2,0,0,0,86155,92406,90049,86984,67076,66533,8600,0,4100,5000,5000,5000,0,0.303889389382675,1,0,0,1
"22445",22445,200000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.51041702949442,0,1,0,2
"22446",22446,280000,2,3,2,38,-1,-1,-1,-1,0,0,6491,-1277,8413,19825,22085,12316,4041,16830,19862,12098,19,7428,0,0.0908704246394336,1,0,0,1
"22447",22447,350000,2,1,1,37,-2,-2,-2,-2,-2,-2,1140,0,4100,0,0,0,0,4100,0,0,0,0,0,0.353118119994178,1,0,0,1
"22448",22448,50000,2,2,1,42,0,0,0,0,0,0,47867,40937,28868,44751,27557,29125,2083,1840,31000,977,2003,1214,0,0.790286283241585,0,0,1,3
"22449",22449,50000,2,2,2,44,-1,-1,-1,-1,0,0,390,390,390,18015,17150,17102,390,390,18015,400,342,3334,0,0.373408850748092,1,0,0,1
"22450",22450,120000,2,2,1,41,-1,-1,-1,-1,0,0,4591,0,28466,21455,15685,6737,0,28466,21455,0,0,200,0,0.427677296102047,1,0,0,1
"22451",22451,80000,2,2,2,38,0,0,0,0,0,0,17816,18095,17374,14298,12259,10498,3000,2000,1000,2000,2000,2000,0,0.78758787875995,0,0,1,3
"22452",22452,90000,2,2,3,36,0,0,0,0,0,0,91552,88751,54704,37660,32074,18372,55000,5023,5030,11000,9765,10000,0,0.721478234510869,0,1,0,2
"22453",22453,50000,2,2,3,44,0,0,0,0,0,0,42941,44002,43378,28048,28477,29056,1800,2122,1600,1000,1000,1000,0,0.366800078423694,1,0,0,1
"22454",22454,180000,2,1,1,44,0,0,0,2,0,0,123100,125674,145212,141409,142861,166960,6102,23200,0,5295,26550,6045,0,0.0366933497134596,1,0,0,1
"22455",22455,200000,2,3,1,31,0,0,0,0,0,0,202139,202431,201911,201971,201351,201933,7000,7000,7000,7000,7000,7000,0,0.94360615266487,0,0,1,3
"22456",22456,420000,2,2,1,31,0,0,0,0,0,0,147344,116483,90368,85616,81461,77925,4153,4031,3040,3026,3017,3079,0,0.81744333030656,0,0,1,3
"22457",22457,270000,2,2,1,31,-1,-1,0,0,0,0,6894,14246,43615,33336,36045,28725,14305,43000,1740,16045,2000,5000,0,0.298035985790193,1,0,0,1
"22458",22458,50000,2,3,1,49,0,0,0,0,0,0,46970,36260,29311,27932,28274,27605,3005,2000,2000,2000,1000,2000,0,0.671413025120273,0,1,0,2
"22459",22459,30000,2,1,1,41,0,0,0,0,0,0,26300,27308,28425,29233,21575,22029,1450,1560,1350,1000,801,1000,0,0.974097511265427,0,0,1,3
"22460",22460,170000,2,2,1,36,2,2,2,2,2,2,15570,15031,16784,17711,17131,18197,0,2500,1500,0,1500,1000,0,0.638241426553577,0,1,0,2
"22461",22461,170000,2,2,1,42,0,0,0,0,-2,-2,52262,36518,20533,-919,-919,-919,1985,1000,16000,16000,16000,24288,0,0.642796050291508,0,1,0,2
"22462",22462,150000,2,6,2,40,0,0,0,0,0,-2,157548,164305,156201,149975,0,0,160812,3173,3749,0,0,0,1,0.188162952894345,1,0,0,1
"22463",22463,20000,2,2,2,38,1,4,3,2,0,0,21769,21139,20521,19817,14932,10812,0,0,0,448,380,345,0,0.528605649946257,0,1,0,2
"22464",22464,120000,2,2,1,40,0,0,0,0,0,0,105124,109399,109397,36850,37739,38381,6020,3900,1700,1500,1400,1400,0,0.0716344758402556,1,0,0,1
"22465",22465,50000,2,2,1,41,2,2,2,2,2,0,17028,20543,21919,20828,20272,18816,3828,2000,600,0,637,700,1,0.080900318454951,1,0,0,1
"22466",22466,500000,2,3,2,44,0,0,0,0,0,0,206766,196931,190584,124514,211301,200525,20077,20972,5045,100055,10018,10197,0,0.612778621027246,0,1,0,2
"22467",22467,40000,2,2,1,36,2,2,2,2,0,0,7129,8850,9733,9375,6003,2435,3147,1172,0,500,1015,1000,1,0.86768260365352,0,0,1,3
"22468",22468,70000,2,2,1,48,-1,-1,-1,-1,0,-1,3838,1930,6384,4286,2333,930,1930,6384,4292,0,930,1422,0,0.943109928164631,0,0,1,3
"22469",22469,30000,2,2,1,44,0,0,0,0,0,0,28467,29792,29739,24950,25248,25109,1814,1459,1373,871,890,1375,1,0.452941646566615,1,0,0,1
"22470",22470,70000,2,3,1,48,1,2,0,0,0,0,9518,9217,10557,11576,12383,13180,0,1500,1200,1000,1000,500,1,0.26686975103803,1,0,0,1
"22471",22471,20000,2,3,1,49,0,0,0,0,0,0,17543,17888,18577,18111,19114,17038,2100,1700,3500,2000,1000,1000,1,0.236259860917926,1,0,0,1
"22472",22472,140000,2,3,1,45,-1,-1,-1,-1,-1,-1,1352,381,2281,437,1320,300,381,2290,437,1320,300,0,0,0.0191971485037357,1,0,0,1
"22473",22473,200000,2,2,1,39,3,2,2,2,2,0,117868,114483,118855,125357,121853,124731,0,6216,10000,0,5000,4552,1,0.13469473272562,1,0,0,1
"22474",22474,90000,2,3,1,42,0,0,0,0,0,0,34672,35270,36150,36528,37128,37348,1562,1832,1600,1000,1000,0,0,0.758501006755978,0,0,1,3
"22475",22475,30000,2,3,2,44,1,2,2,-2,-2,-2,3213,3000,0,0,0,0,0,0,0,0,0,0,0,0.496848162729293,1,0,0,1
"22476",22476,260000,2,2,1,41,-2,-2,-2,-2,-2,-2,8154,1365,717,717,2325,1117,1365,717,717,2325,1117,891,0,0.951037178048864,0,0,1,3
"22477",22477,100000,2,2,1,36,1,-2,-1,0,0,0,0,0,19928,23255,23968,24531,0,19928,4000,1100,1100,1400,0,0.322016593068838,1,0,0,1
"22478",22478,150000,2,5,2,36,1,-2,-2,-2,-1,-1,0,0,0,0,1966,500,0,0,0,1966,500,754,0,0.835992662934586,0,0,1,3
"22479",22479,50000,2,3,2,44,2,0,0,2,2,2,23268,24377,27164,26429,28291,27702,1500,3500,0,2300,0,1500,1,0.835888641420752,0,0,1,3
"22480",22480,200000,2,2,1,31,-1,2,-1,2,2,-1,2480,150,206,56,56,440,0,206,0,0,880,440,0,0.324416459072381,1,0,0,1
"22481",22481,480000,2,1,2,34,-1,-1,-1,0,-1,-1,19810,3478,7782,4720,4440,96628,3495,8037,4523,4462,96665,6865,0,0.649422374553978,0,1,0,2
"22482",22482,150000,2,4,1,36,-2,-2,-2,-2,-2,-2,7160,5253,0,0,0,0,5279,0,0,0,0,0,0,0.493551488500088,1,0,0,1
"22483",22483,80000,2,1,1,38,-1,-1,-1,-1,-1,-1,2226,6259,1393,1627,5189,10747,6259,1393,1627,5189,10747,4412,0,0.153145789867267,1,0,0,1
"22484",22484,310000,2,3,1,39,-1,0,0,0,0,0,11819,14300,18731,23078,27354,31725,3000,5000,5000,5000,5000,5000,0,0.780367291998118,0,0,1,3
"22485",22485,200000,2,3,1,46,-1,-1,-1,-1,-1,-1,14617,1261,8187,1261,1261,1261,1261,8187,1261,1261,1261,1261,0,0.317677309038118,1,0,0,1
"22486",22486,20000,2,2,1,43,0,0,0,0,0,0,11511,12521,13851,14558,14847,15157,1205,1535,1242,531,549,552,0,0.94011513562873,0,0,1,3
"22487",22487,480000,2,3,1,41,0,0,0,0,0,0,44018,74152,107675,110289,100520,37080,35176,45000,12022,14000,14000,10000,0,0.484923066804186,1,0,0,1
"22488",22488,200000,2,2,2,35,0,0,0,-1,-1,-1,6512,4312,0,2412,1396,0,2000,0,2412,1396,0,396,0,0.726254570065066,0,1,0,2
"22489",22489,20000,2,3,1,45,-1,0,0,0,-1,-1,1649,2301,2840,0,1740,0,1071,1000,0,1740,0,0,0,0.60951594915241,0,1,0,2
"22490",22490,300000,2,1,2,30,-1,-1,-1,-1,0,0,515,200,208,2609,2040,1341,200,208,2610,0,0,0,0,0.600082259159535,0,1,0,2
"22491",22491,230000,2,2,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257745164446533,1,0,0,1
"22492",22492,50000,2,2,1,35,0,0,0,0,0,0,7378,7543,7754,7825,7132,7319,1121,1168,1075,218,1100,0,1,0.996018839767203,0,0,1,3
"22493",22493,50000,2,3,1,39,0,0,0,0,0,0,49575,48208,47619,19929,15693,13766,2067,3000,1171,2000,2000,2500,0,0.896065319189802,0,0,1,3
"22494",22494,110000,2,3,1,40,0,0,0,0,0,0,105055,105886,108819,79027,80709,82406,4058,4913,3000,3000,3000,3100,0,0.877498150570318,0,0,1,3
"22495",22495,70000,2,3,1,49,2,2,2,0,0,0,16127,20035,19416,17153,17866,19413,4500,0,2000,1000,2000,691,1,0.310450969031081,1,0,0,1
"22496",22496,50000,2,3,3,46,-2,-1,0,0,0,0,-1494,2590,3506,19792,19422,19830,7084,1000,19286,664,689,761,0,0.30104208807461,1,0,0,1
"22497",22497,50000,2,3,1,32,0,0,0,0,0,0,33231,34544,35976,15996,32714,16720,1868,2300,1239,600,600,600,1,0.445922312093899,1,0,0,1
"22498",22498,440000,2,2,1,46,0,0,0,0,0,0,177425,180641,181557,149944,113135,105280,7700,8610,6907,3727,3800,4001,0,0.65885014901869,0,1,0,2
"22499",22499,150000,2,2,2,38,-1,-1,-2,-2,-2,-2,1242,0,0,0,0,0,0,0,0,0,0,0,0,0.626833738991991,0,1,0,2
"22500",22500,420000,2,2,1,37,0,0,0,-1,0,0,36032,41932,9778,158901,161876,165378,7022,1846,163862,6000,6000,6000,0,0.638967168517411,0,1,0,2
"22501",22501,180000,2,2,1,33,-1,-1,-1,-1,-1,-1,3490,0,1112,10383,1980,2672,0,1112,10383,1980,2672,2197,0,0.576852533733472,0,1,0,2
"22502",22502,230000,2,1,2,33,0,0,0,0,0,0,38646,40000,41354,42368,43161,45056,2000,2000,2000,1800,2600,2000,0,0.767259157029912,0,0,1,3
"22503",22503,50000,2,2,2,44,0,0,2,3,2,0,16094,18961,20857,20229,19623,19878,3155,2500,0,0,707,713,1,0.220564535586163,1,0,0,1
"22504",22504,260000,2,2,2,32,0,0,0,0,0,0,251330,256988,234260,227884,202178,198467,10000,9014,11002,7503,7502,7500,1,0.606184964766726,0,1,0,2
"22505",22505,260000,2,2,2,33,-1,-1,-1,-1,-1,0,5188,12357,28656,7497,7685,15434,13000,29022,7500,27769,12000,6200,1,0.521303802262992,0,1,0,2
"22506",22506,310000,2,1,1,33,-2,-2,-2,-2,-2,-2,2729,0,0,0,0,343,0,0,0,0,343,410,1,0.101450881455094,1,0,0,1
"22507",22507,60000,2,2,1,37,2,2,2,2,2,2,42101,43594,44700,45465,46215,47125,2500,2100,1800,1800,1800,2000,1,0.846905463142321,0,0,1,3
"22508",22508,120000,2,2,2,40,-1,-1,-1,-1,-1,-1,32130,3610,3790,18508,20737,-28,3613,3818,18564,20988,0,0,0,0.0711567963007838,1,0,0,1
"22509",22509,400000,2,2,1,41,0,0,0,0,0,0,10928,12730,14486,13419,14313,14524,2000,2002,2000,2000,3000,5000,0,0.0843920493498445,1,0,0,1
"22510",22510,80000,2,3,1,45,-2,-2,-2,-2,-2,-2,640,23699,2676,-4,-4,-4,23699,22670,0,0,0,0,0,0.153223920613527,1,0,0,1
"22511",22511,60000,2,2,1,40,0,0,0,0,0,0,31168,32649,34117,35243,36350,37113,2000,2000,2000,2000,1500,2000,0,0.233968596439809,1,0,0,1
"22512",22512,160000,2,2,1,40,0,0,0,2,0,0,137930,137695,146193,139323,140719,143638,6574,12121,0,5100,10251,5205,0,0.913958103163168,0,0,1,3
"22513",22513,220000,2,2,1,34,0,0,0,0,0,0,208009,212271,166288,168146,172345,177151,8200,8000,6108,7000,7743,7700,0,0.915138523560017,0,0,1,3
"22514",22514,300000,2,2,1,46,0,0,-1,0,-1,0,5287,5750,2977,4796,2367,7367,3000,3000,2500,2367,5000,3000,0,0.396843357011676,1,0,0,1
"22515",22515,100000,2,2,2,32,0,0,0,0,0,0,101556,98734,98858,98259,80849,81151,3481,6006,3246,2994,2903,2849,0,0.962393538327888,0,0,1,3
"22516",22516,60000,2,2,1,37,0,0,0,0,0,0,55233,54898,52890,49066,34105,32778,1940,2019,2236,1351,1326,1454,0,0.545271644368768,0,1,0,2
"22517",22517,80000,2,2,1,43,0,0,0,0,0,0,71100,72066,71751,72034,73261,74479,10000,9000,9000,9000,9000,9500,0,0.680290059186518,0,1,0,2
"22518",22518,10000,2,3,2,43,-1,-1,-1,0,0,-2,1593,1928,5797,7727,4196,0,2006,5805,4013,4217,4,12700,0,0.76224007899873,0,0,1,3
"22519",22519,30000,2,3,3,40,-1,-1,-1,-1,-1,-1,29896,11158,18245,9714,28103,9207,11158,18245,9714,28112,9207,14379,0,0.00448982929810882,1,0,0,1
"22520",22520,500000,2,1,1,36,-2,-2,-2,-2,-2,-2,9241,10786,12376,12660,8000,20514,10786,12390,12692,8016,20514,16625,0,0.516664350870997,0,1,0,2
"22521",22521,40000,2,3,1,40,1,-1,2,2,2,-2,-531,2661,3871,1488,0,0,3383,2000,0,0,0,431,1,0.72379296948202,0,1,0,2
"22522",22522,300000,2,2,2,35,0,0,-1,-1,0,-1,48926,22580,300,5107,5107,3028,1006,350,5107,0,3028,60,0,0.554515545954928,0,1,0,2
"22523",22523,20000,2,2,1,34,2,2,2,2,2,2,13552,16513,17549,18907,19114,19186,3188,1600,3570,801,901,1,0,0.47092845174484,1,0,0,1
"22524",22524,280000,2,1,2,37,-1,2,-1,-1,-1,-1,2560,2343,4689,2289,1700,803,0,4689,2300,1725,803,129,1,0.0270687388256192,1,0,0,1
"22525",22525,190000,2,1,2,38,0,0,0,0,0,0,39468,33983,35042,35699,36410,38067,2151,1910,1558,1269,2209,123347,0,0.791037796996534,0,0,1,3
"22526",22526,500000,2,2,1,33,-1,-1,-1,-1,-1,-1,9511,1468,3766,580,8120,1821,1468,3766,580,8120,1821,979,0,0.783583288546652,0,0,1,3
"22527",22527,250000,2,4,1,43,-2,-2,-2,-2,-2,-2,-6,1298,826,2044,-16,-16,1304,830,2054,0,0,0,0,0.404605574673042,1,0,0,1
"22528",22528,120000,2,3,2,47,-1,0,0,-1,-1,-1,7301,4542,3390,460,338,679,2327,1083,500,350,700,500,0,0.673544528894126,0,1,0,2
"22529",22529,20000,2,3,2,35,-2,-2,-2,-2,-2,-2,0,1492,0,0,0,0,1492,0,0,0,0,0,0,0.119617431657389,1,0,0,1
"22530",22530,210000,2,1,1,40,1,2,2,2,0,0,66635,56729,73783,58144,27617,14695,0,20012,24,33,0,223,0,0.690844649448991,0,1,0,2
"22531",22531,220000,2,5,2,46,0,0,0,0,0,0,104603,107850,112108,113520,101164,88354,5000,6000,5000,3649,3580,4000,0,0.321047125384212,1,0,0,1
"22532",22532,30000,2,3,1,49,0,0,0,0,0,0,28806,13406,14485,15936,16370,17105,1600,1600,2000,1000,1000,1000,0,0.281759526580572,1,0,0,1
"22533",22533,340000,2,2,1,45,0,0,0,0,-1,-1,284099,286067,290374,5329,5029,7079,11000,10005,5336,5036,38592,4448,0,0.415000625886023,1,0,0,1
"22534",22534,180000,2,1,1,36,0,0,0,0,0,0,4911,6688,8432,9977,10030,10836,2000,2000,2000,500,1100,0,0,0.0244849983137101,1,0,0,1
"22535",22535,40000,2,1,1,40,-1,-1,-1,-1,-1,0,776,776,776,776,1552,776,776,776,776,1552,0,1459,1,0.219830836635083,1,0,0,1
"22536",22536,20000,2,2,1,37,0,0,0,0,0,0,19969,19568,19189,13708,11467,10614,1400,2000,1500,1000,1000,2000,0,0.802132947603241,0,0,1,3
"22537",22537,130000,2,2,1,48,2,2,2,2,2,2,105500,107761,109965,110797,107529,114104,5500,5400,4100,0,8500,0,1,0.802423079032451,0,0,1,3
"22538",22538,50000,2,2,1,41,0,0,0,0,0,0,47406,48332,44295,43638,18788,15468,2200,2100,2228,1000,500,1150,1,0.00617371266707778,1,0,0,1
"22539",22539,300000,2,1,1,31,-1,-1,-1,2,-1,-1,17641,2749,27838,4184,856,6781,2765,28773,0,856,6781,8462,0,0.491645783185959,1,0,0,1
"22540",22540,140000,2,2,2,33,0,0,0,0,0,0,62063,56426,41717,42823,25224,26855,22400,2000,2000,900,2000,10000,0,0.172770005185157,1,0,0,1
"22541",22541,260000,2,2,1,46,0,0,0,2,2,2,16170,18256,19556,18136,24018,21490,3000,2934,0,8000,0,2000,0,0.533470925875008,0,1,0,2
"22542",22542,100000,2,2,1,45,0,0,0,0,0,0,90483,91893,91531,82398,73011,73711,3315,3664,3157,2572,3048,2680,0,0.718418716918677,0,1,0,2
"22543",22543,130000,2,2,2,40,2,0,0,2,0,0,8539,9559,12394,11883,9826,10167,1165,3000,0,500,500,2700,1,0.231954289134592,1,0,0,1
"22544",22544,200000,2,2,2,47,1,-2,-2,-2,-2,-1,0,0,0,0,0,665,0,0,0,0,665,0,1,0.179925779346377,1,0,0,1
"22545",22545,200000,2,1,1,48,-1,-1,-1,-1,-1,-1,657,0,2080,3567,0,1731,0,2080,3567,0,1731,1081,1,0.743098178412765,0,1,0,2
"22546",22546,200000,2,1,2,31,1,-1,-1,-1,-1,-1,0,6372,2180,6605,970,0,6372,2182,6605,970,0,0,0,0.156700266059488,1,0,0,1
"22547",22547,180000,2,1,2,32,0,0,0,0,0,-1,17332,14579,17814,8260,9090,4441,4579,5000,2000,4110,4441,3549,0,0.455954098841175,1,0,0,1
"22548",22548,360000,2,2,1,33,-2,-2,-2,-2,-2,-2,0,0,3240,1943,0,0,0,3240,1943,0,0,0,1,0.361756272846833,1,0,0,1
"22549",22549,420000,2,1,2,34,-1,-1,-1,0,0,-1,26232,8955,33661,12957,10221,40060,8967,33661,3005,3000,40060,5000,0,0.840395892038941,0,0,1,3
"22550",22550,180000,2,1,1,35,-1,-1,-1,2,-1,-1,3544,-36,163,163,1772,148,0,1000,0,2000,0,5000,0,0.701316275866702,0,1,0,2
"22551",22551,50000,2,3,1,35,3,2,2,2,0,0,34440,32823,34699,30869,29890,29719,0,3511,0,1045,1066,1134,0,0.339534345315769,1,0,0,1
"22552",22552,120000,2,1,1,34,-2,-2,-2,-2,-2,-2,3755,0,0,0,0,0,0,0,0,0,0,0,1,0.809155078371987,0,0,1,3
"22553",22553,80000,2,3,1,35,0,0,0,0,0,0,54986,55111,55239,54892,45862,45086,1966,2055,1720,1458,1475,1587,0,0.353109840769321,1,0,0,1
"22554",22554,180000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870829249499366,0,0,1,3
"22555",22555,20000,2,2,1,32,0,0,2,0,0,2,15547,18186,17606,18708,20093,20721,2900,0,1400,1700,1100,600,1,0.448985092807561,1,0,0,1
"22556",22556,180000,2,4,1,32,0,0,0,0,0,0,136055,136095,136201,136857,130839,131059,6400,6400,7000,5000,5000,5000,0,0.627700660843402,0,1,0,2
"22557",22557,230000,2,2,1,34,-2,-1,-1,-1,-1,-1,3256,1401,1624,4180,2665,3915,1401,1635,4180,2667,3915,2091,0,0.128408424789086,1,0,0,1
"22558",22558,80000,2,2,1,43,0,0,0,0,-2,-2,78374,80472,82150,0,0,0,4000,4000,0,0,0,0,0,0.349423733307049,1,0,0,1
"22559",22559,90000,2,2,1,42,-1,-1,-1,-1,-1,-1,1367,2086,2987,5850,2720,4541,2086,2987,5856,2720,4541,11387,0,0.921439982717857,0,0,1,3
"22560",22560,300000,2,3,1,30,0,0,0,0,0,0,25936,26008,26324,27249,46007,46764,1500,1800,2000,20000,2160,2400,0,0.718855209415779,0,1,0,2
"22561",22561,160000,2,1,2,36,1,-2,-2,-2,-2,-1,0,0,0,0,0,300,0,0,0,0,300,0,1,0.955592373851687,0,0,1,3
"22562",22562,180000,2,2,2,47,-1,-1,-1,-1,-1,-1,4164,701,411,955,416,2408,701,411,960,416,2408,1609,0,0.96901050535962,0,0,1,3
"22563",22563,160000,2,2,2,30,0,0,-1,0,0,0,13680,6729,119200,115893,113309,110073,2019,120377,3612,3100,3200,2558,0,0.288317854050547,1,0,0,1
"22564",22564,230000,2,1,2,30,0,0,0,0,0,0,246101,261430,237267,212105,186149,159683,38172,9000,7800,6650,5496,5145,0,0.66332032927312,0,1,0,2
"22565",22565,360000,2,1,2,31,-2,-2,-2,-2,-2,-2,3429,33535,2441,5681,65816,17577,33702,2453,5710,66145,17589,8050,0,0.638089522253722,0,1,0,2
"22566",22566,500000,1,1,2,31,-2,-2,-2,-2,-2,-2,26760,747,2652,-11,-213,-213,750,2676,1,0,0,0,0,0.805921605089679,0,0,1,3
"22567",22567,120000,1,2,2,30,2,2,2,2,2,2,69443,70896,72381,70629,74827,76470,3200,3200,0,6000,3000,3000,0,0.588998000603169,0,1,0,2
"22568",22568,280000,1,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,787,1233,0,0,0,787,1233,0,0,1,0.509087329730392,0,1,0,2
"22569",22569,200000,1,2,1,32,1,2,0,0,0,0,134625,98699,74015,54472,50540,46486,341,8024,5000,8000,1821,5000,0,0.439549669157714,1,0,0,1
"22570",22570,180000,1,1,2,31,0,0,0,0,0,0,89903,66236,59932,52382,40661,32385,3073,3010,2010,1200,1000,1000,0,0.866242960561067,0,0,1,3
"22571",22571,240000,2,1,1,34,0,-1,-1,-1,-1,-1,1670,1479,1479,1479,1479,1240,1479,1479,1479,1479,1240,1655,1,0.632476254366338,0,1,0,2
"22572",22572,500000,2,1,1,44,0,0,0,0,0,0,322849,331476,339278,85500,87192,92581,14000,15000,4000,4000,6784,0,0,0.951526235090569,0,0,1,3
"22573",22573,180000,2,2,1,48,-1,-1,-1,-1,-2,-2,4498,-2,760,0,0,245,0,762,0,0,245,884,0,0.624894567765296,0,1,0,2
"22574",22574,330000,2,2,1,43,0,0,0,0,0,0,15018,17365,19114,14093,16005,4935,3000,2500,3000,3000,170,2000,0,0.424058414530009,1,0,0,1
"22575",22575,420000,2,1,2,37,0,0,0,0,0,0,433837,426169,411637,340947,267641,214445,15500,17000,13541,10008,7705,7246,0,0.310805328190327,1,0,0,1
"22576",22576,220000,2,2,1,33,0,0,0,0,0,0,41352,43757,46012,47543,48489,49506,3100,3269,2800,1736,1799,1964,0,0.29751164582558,1,0,0,1
"22577",22577,170000,2,2,2,34,-1,-1,-2,-2,-2,-2,2435,0,0,0,0,0,0,0,0,0,0,0,0,0.437768623698503,1,0,0,1
"22578",22578,140000,2,1,1,48,-1,-1,-1,-1,-1,-1,907,19830,11639,14362,0,46514,19891,11639,14362,0,46514,2400,0,0.629849784774706,0,1,0,2
"22579",22579,200000,2,3,2,31,0,0,0,0,0,0,187864,191756,194283,191693,188261,155159,8500,7500,7000,5000,7000,2000,0,0.714271096512675,0,1,0,2
"22580",22580,230000,2,2,1,32,0,0,0,0,0,0,55623,59913,60991,37289,37368,37357,5855,3000,1848,1457,4443,0,0,0.750392749672756,0,0,1,3
"22581",22581,150000,2,4,2,31,-2,-2,-2,-2,-1,2,9846,5345,0,0,1493,159,5345,0,0,1493,0,1119,0,0.683464361121878,0,1,0,2
"22582",22582,240000,2,1,2,37,-2,-2,-2,-2,-2,-2,660,31187,1280,7623,0,11353,31187,1280,7643,0,11353,2576,0,0.91662648669444,0,0,1,3
"22583",22583,210000,2,2,1,49,-2,-2,-1,-1,-1,-1,21639,8455,18062,3019,5587,28210,8455,18145,3019,5587,28210,2706,0,0.168476623017341,1,0,0,1
"22584",22584,500000,2,1,2,35,0,0,0,0,0,0,113466,116857,116402,95244,68182,60153,12197,15263,4672,0,1296,54,0,0.0258911561686546,1,0,0,1
"22585",22585,180000,2,3,1,39,1,-2,-2,-1,3,2,0,0,0,300,300,150,0,0,300,0,0,645,0,0.93206886947155,0,0,1,3
"22586",22586,60000,2,2,2,31,0,0,0,0,0,2,59426,59643,61279,61017,30117,29526,2800,3200,2535,2331,0,1073,0,0.758641888853163,0,0,1,3
"22587",22587,290000,2,1,1,34,0,0,0,0,0,0,276365,199540,191188,145089,137942,116689,9263,9041,7027,10088,8027,10025,0,0.543598057702184,0,1,0,2
"22588",22588,80000,2,3,3,48,0,0,0,0,0,0,36320,29106,15290,4456,33661,34275,2030,2000,2000,30000,12000,0,0,0.645808568689972,0,1,0,2
"22589",22589,180000,2,1,1,46,0,0,0,0,0,0,182283,167160,173685,179213,182271,156029,15000,11080,10000,10000,7000,10000,0,0.842889391118661,0,0,1,3
"22590",22590,350000,2,3,1,33,-1,0,-1,-1,-1,-1,61937,65343,1355,7069,0,180,5343,1359,14615,0,180,1340,0,0.948574175359681,0,0,1,3
"22591",22591,160000,2,2,0,41,0,0,0,0,-2,-1,8554,1375,2310,0,0,351,1000,1000,0,0,351,0,1,0.261862510116771,1,0,0,1
